0, 0 %, 21.03 W;1, 0 %, 23.56 W;2, 0 %, 13.16 W;3, 0 %, 6.98 W; @1786708380
0, 0 %, 21.21 W;1, 0 %, 23.54 W;2, 0 %, 12.88 W;3, 0 %, 7.20 W; @1786708382
0, 0 %, 21.39 W;1, 0 %, 23.69 W;2, 0 %, 12.98 W;3, 0 %, 7.05 W; @1786708385
0, 0 %, 21.51 W;1, 0 %, 24.00 W;2, 0 %, 13.15 W;3, 0 %, 7.47 W; @1786708387
0, 0 %, 21.58 W;1, 0 %, 23.57 W;2, 0 %, 12.79 W;3, 0 %, 6.92 W; @1786708389
0, 0 %, 21.37 W;1, 0 %, 23.45 W;2, 0 %, 12.93 W;3, 0 %, 7.11 W; @1786708391
0, 0 %, 21.57 W;1, 0 %, 22.78 W;2, 0 %, 12.93 W;3, 0 %, 6.99 W; @1786708393
0, 0 %, 21.56 W;1, 0 %, 23.28 W;2, 0 %, 12.91 W;3, 0 %, 6.74 W; @1786708396
0, 0 %, 21.86 W;1, 0 %, 22.72 W;2, 0 %, 12.85 W;3, 0 %, 6.80 W; @1786708398
0, 0 %, 21.51 W;1, 0 %, 22.46 W;2, 0 %, 12.77 W;3, 0 %, 7.08 W; @1786708400
0, 0 %, 21.53 W;1, 0 %, 22.81 W;2, 0 %, 12.78 W;3, 0 %, 6.58 W; @1786708402
0, 0 %, 21.60 W;1, 0 %, 23.51 W;2, 0 %, 13.00 W;3, 0 %, 7.15 W; @1786708404
0, 0 %, 21.49 W;1, 0 %, 22.51 W;2, 0 %, 12.97 W;3, 0 %, 7.05 W; @1786708406
0, 0 %, 21.59 W;1, 0 %, 22.92 W;2, 0 %, 12.94 W;3, 0 %, 7.31 W; @1786708409
0, 0 %, 21.40 W;1, 0 %, 23.17 W;2, 0 %, 12.60 W;3, 0 %, 6.87 W; @1786708411
0, 0 %, 21.57 W;1, 0 %, 22.93 W;2, 0 %, 12.70 W;3, 0 %, 6.64 W; @1786708413
0, 0 %, 21.82 W;1, 0 %, 23.16 W;2, 0 %, 12.76 W;3, 0 %, 6.91 W; @1786708415
0, 0 %, 21.63 W;1, 0 %, 23.98 W;2, 0 %, 13.01 W;3, 0 %, 6.78 W; @1786708417
0, 0 %, 21.54 W;1, 0 %, 24.42 W;2, 0 %, 12.71 W;3, 0 %, 7.05 W; @1786708420
0, 0 %, 21.70 W;1, 0 %, 24.03 W;2, 0 %, 12.70 W;3, 0 %, 7.03 W; @1786708422
0, 0 %, 21.60 W;1, 0 %, 23.23 W;2, 0 %, 12.63 W;3, 0 %, 7.16 W; @1786708424
0, 0 %, 26.40 W;1, 0 %, 27.17 W;2, 0 %, 17.97 W;3, 0 %, 7.38 W; @1786708426
0, 0 %, 63.31 W;1, 0 %, 61.83 W;2, 0 %, 54.39 W;3, 0 %, 8.48 W; @1786708428
0, 0 %, 63.36 W;1, 0 %, 62.11 W;2, 0 %, 54.24 W;3, 0 %, 8.17 W; @1786708430
0, 0 %, 63.41 W;1, 0 %, 62.49 W;2, 0 %, 54.23 W;3, 0 %, 7.94 W; @1786708433
0, 0 %, 63.40 W;1, 0 %, 62.18 W;2, 0 %, 54.62 W;3, 0 %, 8.15 W; @1786708435
0, 0 %, 63.46 W;1, 0 %, 62.30 W;2, 0 %, 54.25 W;3, 0 %, 8.36 W; @1786708437
0, 0 %, 63.27 W;1, 0 %, 62.62 W;2, 0 %, 54.60 W;3, 0 %, 8.28 W; @1786708439
0, 0 %, 63.27 W;1, 0 %, 62.73 W;2, 0 %, 54.78 W;3, 0 %, 7.73 W; @1786708441
0, 0 %, 63.19 W;1, 0 %, 58.72 W;2, 0 %, 44.59 W;3, 0 %, 7.68 W; @1786708443
0, 0 %, 30.99 W;1, 0 %, 25.52 W;2, 0 %, 13.42 W;3, 0 %, 7.74 W; @1786708446
0, 0 %, 21.76 W;1, 0 %, 24.09 W;2, 0 %, 12.81 W;3, 0 %, 8.03 W; @1786708448
0, 0 %, 21.84 W;1, 0 %, 23.89 W;2, 0 %, 12.93 W;3, 0 %, 8.20 W; @1786708450
0, 0 %, 21.60 W;1, 0 %, 24.02 W;2, 0 %, 13.26 W;3, 0 %, 7.48 W; @1786708452
0, 0 %, 21.43 W;1, 0 %, 23.75 W;2, 0 %, 12.70 W;3, 0 %, 8.10 W; @1786708454
0, 0 %, 21.97 W;1, 0 %, 23.91 W;2, 0 %, 12.75 W;3, 0 %, 7.85 W; @1786708456
0, 0 %, 21.92 W;1, 0 %, 23.53 W;2, 0 %, 12.65 W;3, 0 %, 8.12 W; @1786708459
0, 0 %, 21.92 W;1, 0 %, 23.36 W;2, 0 %, 12.61 W;3, 0 %, 8.53 W; @1786708461
